209,52000,-1251,28979,-21165,0,-9962,29484,-19528,0,-9962,0
210,52250,-1612,29497,-19436,0,-12152,29826,-17681,0,-12152,0
211,52500,-1963,29832,-17587,0,-14267,29985,-15725,0,-14267,0
212,52750,-2302,29984,-15629,0,-16295,29959,-13672,0,-16295,0
213,53000,-2627,29951,-13576,0,-18221,29748,-11535,0,-18221,0
214,53250,-2935,29733,-11439,0,-20036,29354,-9327,0,-20036,0
215,53500,-3226,29332,-9231,0,-21727,28778,-7061,0,-21727,0
216,53750,-3496,28750,-6966,0,-23284,28026,-4751,0,-23284,0
217,54000,-3745,27991,-4658,0,-24698,27100,-2412,0,-24698,0
218,54250,-3971,27060,-2322,0,-25959,26008,-59,0,-25959,0
219,54500,-4173,25961,29,0,-27060,24755,2295,0,-27060,0
220,54750,-4348,24702,2379,0,-27994,23349,4635,0,-27994,0
221,55000,-4497,23291,4715,0,-28756,21800,6946,0,-28756,0
222,55250,-4619,21737,7022,0,-29341,20116,9215,0,-29341,0
223,55500,-4711,20048,9286,0,-29744,18308,11426,0,-29744,0
224,55750,-4775,18236,11492,0,-29965,16387,13567,0,-29965,0
225,56000,-4809,16312,13627,0,-30000,14365,15625,0,-30000,0
226,56250,-4814,14286,15679,0,-29851,12255,17586,0,-29851,0
227,56500,-4789,12173,17633,0,-29517,10069,19439,0,-29517,0
228,56750,-4734,9985,19479,0,-29001,7821,21172,0,-29001,0
229,57000,-4650,7735,21205,0,-28307,5524,22774,0,-28307,0
230,57250,-4538,5438,22800,0,-27438,3194,24236,0,-27438,0
231,57500,-4397,3107,24255,0,-26400,844,25548,0,-26400,0
232,57750,-4230,756,25560,0,-25200,-1511,26703,0,-25200,0
233,58000,-4036,-1599,26708,0,-23843,-3857,27694,0,-23843,0
234,58250,-3818,-3944,27690,0,-22340,-6179,28513,0,-22340,0
235,58500,-3576,-6264,28503,0,-20699,-8463,29157,0,-20699,0
236,58750,-3311,-8546,29139,0,-18931,-10695,29621,0,-18931,0
237,59000,-3027,-10776,29596,0,-17046,-12861,29903,0,-17046,0
238,59250,-2724,-12939,29870,0,-15055,-14947,30000,0,-15055,0
239,59500,-2404,-15022,29960,0,-12972,-16942,29912,0,-12972,0
240,59750,-2069,-17012,29865,0,-10809,-18832,29640,0,-10809,0
241,60000,-1721,-18898,29587,0,-8579,-20606,29185,0,-8579,0
242,60250,-1363,-20667,29125,0,-6297,-22253,28550,0,-6297,0
243,60500,-997,-22309,28485,0,-3975,-23762,27739,0,-3975,0
244,60750,-624,-23813,27668,0,-1629,-25125,26757,0,-1629,0
245,61000,-247,-25171,26681,0,727,-26334,25610,0,727,0
246,61250,131,-26373,25530,0,3078,-27380,24305,0,3078,0
247,61500,508,-27412,24221,0,5411,-28257,22850,0,5411,0
248,61750,882,-28283,22763,0,7710,-28960,21255,0,7710,0
249,62000,1251,-28979,21165,0,9962,-29484,19528,0,9962,0
250,62250,1612,-29497,19436,0,12152,-29826,17681,0,12152,0
251,62500,1963,-29832,17587,0,14267,-29985,15725,0,14267,0
252,62750,2302,-29984,15629,0,16295,-29959,13672,0,16295,0
253,63000,2627,-29951,13576,0,18221,-29748,11535,0,18221,0
254,63250,2935,-29733,11439,0,20036,-29354,9327,0,20036,0
255,63500,3226,-29332,9231,0,21727,-28778,7061,0,21727,0
256,63750,3496,-28750,6966,0,23284,-28026,4751,0,23284,0
257,64000,3745,-27991,4658,0,24698,-27100,2412,0,24698,0
258,64250,3971,-27060,2322,0,25959,-26008,59,0,25959,0
259,64500,4173,-25961,-29,0,27060,-24755,-2295,0,27060,0
260,64750,4348,-24702,-2379,0,27994,-23349,-4635,0,27994,0
261,65000,4497,-23291,-4715,0,28756,-21800,-6946,0,28756,0
262,65250,4619,-21737,-7022,0,29341,-20116,-9215,0,29341,0
263,65500,4711,-20048,-9286,0,29744,-18308,-11426,0,29744,0
264,65750,4775,-18236,-11492,0,29965,-16387,-13567,0,29965,0
265,66000,4809,-16312,-13627,0,30000,-14365,-15625,0,30000,0
266,66250,4814,-14286,-15679,0,29851,-12255,-17586,0,29851,0
267,66500,4789,-12173,-17633,0,29517,-10069,-19439,0,29517,0
268,66750,4734,-9985,-19479,0,29001,-7821,-21172,0,29001,0
269,67000,4650,-7735,-21205,0,28307,-5524,-22774,0,28307,0
270,67250,4538,-5438,-22800,0,27438,-3194,-24236,0,27438,0
271,67500,4397,-3107,-24255,0,26400,-844,-25548,0,26400,0
272,67750,4230,-756,-25560,0,25200,1511,-26703,0,25200,0
273,68000,4036,1599,-26708,0,23843,3857,-27694,0,23843,0
274,68250,3818,3944,-27690,0,22340,6179,-28513,0,22340,0
275,68500,3576,6264,-28502,0,20699,8463,-29157,0,20699,0
276,68750,3311,8546,-29139,0,18931,10695,-29621,0,18931,0
277,69000,3027,10776,-29596,0,17046,12861,-29903,0,17046,0
278,69250,2724,12939,-29870,0,15055,14947,-30000,0,15055,0
279,69500,2404,15022,-29960,0,12972,16942,-29912,0,12972,0
280,69750,2069,17012,-29865,0,10809,18832,-29640,0,10809,0
281,70000,1721,18898,-29587,0,8579,20606,-29185,0,8579,0
282,70250,1363,20667,-29125,0,6297,22253,-28550,0,6297,0
283,70500,997,22309,-28485,0,3975,23762,-27739,0,3975,0
284,70750,624,23813,-27668,0,1629,25125,-26757,0,1629,0
285,71000,247,25171,-26681,0,-727,26334,-25610,0,-727,0
286,71250,-131,26373,-25530,0,-3078,27380,-24305,0,-3078,0
287,71500,-508,27412,-24221,0,-5411,28257,-22850,0,-5411,0
288,71750,-882,28283,-22763,0,-7710,28960,-21255,0,-7710,0
289,72000,-1251,28979,-21165,0,-9962,29484,-19528,0,-9962,0
290,72250,-1612,29497,-19436,0,-12152,29826,-17681,0,-12152,0
291,72500,-1963,29832,-17587,0,-14267,29985,-15725,0,-14267,0
292,72750,-2302,29984,-15629,0,-16295,29959,-13672,0,-16295,0
293,73000,-2627,29951,-13576,0,-18221,29748,-11535,0,-18221,0
294,73250,-2935,29733,-11439,0,-20036,29354,-9327,0,-20036,0
295,73500,-3226,29332,-9231,0,-21727,28778,-7061,0,-21727,0
296,73750,-3496,28750,-6966,0,-23284,28026,-4751,0,-23284,0
297,74000,-3745,27991,-4658,0,-24698,27100,-2412,0,-24698,0
